designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 5966509232632492544",5966509232632492544,253.63834214199113,-41.8334597624811,0.5585590576954076,-0.39947868429236305,-2.050663613865596,1.0059156,19.659018,0.82019424,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232632494592",5966509232632494592,253.63092491861335,-41.83747743184233,1.2380251030774565,-3.0642227167669387,-6.388618922969127,0.9696613,19.99926,1.8847809,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232632503424",5966509232632503424,253.6375867993137,-41.831162083806085,0.6277428238015587,-2.477755244890637,-2.0398260596467495,0.92027766,18.813602,1.9941883,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232632525696",5966509232632525696,253.63110125801794,-41.82877301269189,0.4004741339488724,-0.5985019148382287,-2.6557660096493487,1.0815471,19.7834,2.9976864,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232632529664",5966509232632529664,253.62811623190385,-41.82934369264169,-0.3080651498060762,0.07816548258477185,-2.066739123150335,0.99115235,19.908607,3.1256256,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232634918528",5966509232634918528,253.64343604220178,-41.83761745088037,0.11025499822107944,0.9441086846474429,0.19234418451059315,1.1226473,19.613684,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232634926464",5966509232634926464,253.63453454499228,-41.83871513585699,-0.13010466644804763,-3.612467067939513,-1.82490971730908,0.9881498,19.917887,3.3964233,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232634929536",5966509232634929536,253.63068519453083,-41.83830696284329,0.012130764026152582,-2.4651579865865787,-2.722844869568336,1.2253311,20.04471,2.1940079,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232636019840",5966509232636019840,253.6232176794349,-41.833540496687014,-3.5524985527297757,1.2037052481873107,-4.407012652918041,1.1633599,20.132843,2.0339985,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232640228352",5966509232640228352,253.64325177327137,-41.8365492137458,,,,,20.757135,1.9477901,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232641125376",5966509232641125376,253.63315416561912,-41.83205553947914,,,,,20.639986,3.6124916,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232641126656",5966509232641126656,253.6282098567783,-41.838749817805315,,,,,20.588121,1.9947357,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232641597184",5966509232641597184,253.63235570489437,-41.83874763351926,,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232641600768",5966509232641600768,253.63007299021342,-41.83523882048517,-0.12981470087209712,2.3747721221208358,-0.5086640973367788,1.0545114,20.504005,2.1722546,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232641602816",5966509232641602816,253.6330134581318,-41.830150023636634,,,,,20.937855,2.7165508,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232642113792",5966509232642113792,253.62877720166802,-41.83442009915549,,,,,21.0456,0.97971916,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232645801984",5966509232645801984,253.6415358921172,-41.835889037994264,0.8427700239346179,4.973950290881437,-3.5786711815351877,0.9598688,15.956906,1.307437,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,6007.749,4.466,-1.1074,923.3247,1.4204,1.1544,0.6359
"Gaia DR3 5966509232645804032",5966509232645804032,253.6332622633995,-41.83906941768699,0.9802335148706272,-1.3679313694125192,-8.519450721258623,0.9891942,16.386848,1.3639278,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5127.3364,4.6618,-0.4313,800.1103,0.896,0.7049,0.3793
"Gaia DR3 5966509232645804928",5966509232645804928,253.63912506584774,-41.834269585318154,1.500765565971428,-8.163597232783351,-6.041653857193985,1.0454482,19.617716,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232645813760",5966509232645813760,253.63124590562745,-41.83059513347456,-0.04513500001445555,1.7403197277864964,0.6399890967741864,1.0298008,18.766653,2.462288,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232645815424",5966509232645815424,253.62402482312834,-41.833161123261355,0.571110943965202,-0.3513693312749,-7.362579165357793,1.019076,14.463869,1.9248581,-120.13365,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4689.472,3.1355,0.1608,1368.1821,1.8896,1.3904,0.7371
"Gaia DR3 5966509232645819776",5966509232645819776,253.6250058793091,-41.82731625125506,,,,,20.206717,2.578659,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232646553600",5966509232646553600,253.6322031299164,-41.832383732118814,0.20409941639626508,0.05998569394733258,-1.3773439903700457,0.95381,20.318531,2.5882626,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232649392128",5966509232649392128,253.64036305730016,-41.83715331532834,0.1690529270731043,0.05244563785229814,-0.9182476453001103,1.0190258,19.5878,2.5804272,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509232649399424",5966509232649399424,253.63435527348398,-41.839574419220185,-0.09295483660057949,-3.704254802229073,-3.1097475522967866,1.206052,19.587986,3.5635624,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509262703196544",5966509262703196544,253.60389018490466,-41.832956739191154,-0.13041487147369368,-1.2116226224747333,-3.3292333245714696,1.109238,19.00252,2.4423904,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509262703198720",5966509262703198720,253.60731556574711,-41.82705733056875,-0.21200448987396983,0.9527223661419223,0.37351001102833015,1.0689641,19.814672,2.9061146,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509262703200256",5966509262703200256,253.6103297407065,-41.83093374049532,0.6385705622127426,-0.5825509998914967,-2.0861257092837917,1.4703774,9.917899,0.370471,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,19745.336,3.7483,0.0997,1826.651,1.3407,1.2901,0.7018
"Gaia DR3 5966509262703201408",5966509262703201408,253.61277171589865,-41.83778163300257,-0.20234464309191313,-2.3770236237410547,-2.876253611919963,0.95261073,19.849834,1.9125004,,"VARIABLE",0,false,false,false,true,false,false,false,,,,,,,
"Gaia DR3 5966509262703201792",5966509262703201792,253.61325588575653,-41.8297285828922,0.22634479689821355,-2.698398385810834,-3.912241166872736,0.9668317,19.56776,1.7708492,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509262703202176",5966509262703202176,253.61444471537334,-41.84309524523738,0.8516629974191877,-3.526544138454674,-2.6466491451055143,1.0670825,17.758215,1.6913013,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4001.8171,4.7869,-0.6305,727.7566,0.2361,0.1717,0.092
"Gaia DR3 5966509262703204864",5966509262703204864,253.61655248693066,-41.8372236282024,0.6086732045866972,-0.7141112397217064,-2.0292179841835702,0.91054636,11.734303,0.47999096,-83.54397,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 5966509262703205120",5966509262703205120,253.61683978479633,-41.84079522518664,0.04881344351587417,-2.719502956106047,-3.64757661306193,1.19362,19.857042,2.6314354,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509262703206016",5966509262703206016,253.61852704031762,-41.841150857059155,0.05455541727167543,-1.4733511201227731,-3.9456205997507294,0.91911644,18.54949,3.1630192,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4845.0493,3.4006,0.0772,841.7208,9.4982,5.9699,3.4159
"Gaia DR3 5966509262703206144",5966509262703206144,253.61858984038614,-41.84654930457312,0.903552903948221,-0.7620730297451899,-1.8212540282991463,0.98105764,19.018148,2.8506145,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509262703208192",5966509262703208192,253.6201619586749,-41.83623713623975,1.0041846068678868,-1.5279918617590238,-3.744701540175482,1.0891175,20.128113,2.2994804,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509266992236288",5966509266992236288,253.61741659524094,-41.84472110304011,0.3906346305491135,-3.157854568278208,-3.915074978372639,1.0643066,19.04845,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509266992236544",5966509266992236544,253.617703164965,-41.84499973136379,0.9396549752747246,-1.8547584969919102,-2.8666563339099955,1.6666368,17.305042,2.3086205,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4495.4844,4.5065,-0.1508,695.4682,2.1866,1.572,0.8443
"Gaia DR3 5966509266992246656",5966509266992246656,253.61758013670712,-41.84196712295448,1.1319964957074786,1.3141136729365437,-16.276304232738376,1.155058,19.168037,2.4765396,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509266992251136",5966509266992251136,253.6153688534685,-41.84227070157252,0.5832377800660503,-0.08769414668122844,-2.2073986110941766,1.0239675,19.677198,2.529726,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509266992260096",5966509266992260096,253.61734912687837,-41.83834395241853,0.7234146673828388,-0.15137662335860058,-1.815184823771066,0.96247315,19.273336,0.9773369,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509266992260736",5966509266992260736,253.61517709036443,-41.83930880452577,0.11563177338697622,-1.063869139537721,-1.6842475420589533,1.0383515,18.672754,1.6396999,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3748.387,4.8123,-0.4882,723.2433,0.683,0.4734,0.2643
"Gaia DR3 5966509266992263424",5966509266992263424,253.61350425398942,-41.83971087657127,0.5190247228554068,-0.964541850876693,-2.4667298213213185,1.1100149,19.965685,1.9145832,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509266992270848",5966509266992270848,253.61269180040094,-41.83764043797128,1.184137920821059,3.0900058819727216,-0.1781533174298725,1.388703,19.841406,2.2590408,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509266992273792",5966509266992273792,253.60954015307706,-41.83835733519197,0.8797426969564164,-2.1978126029007994,-1.810064328834259,1.0896574,19.985533,2.3798428,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509266992278272",5966509266992278272,253.61694645018378,-41.8322593750569,0.4076067033780239,1.5722850279189757,-1.1537152005025775,1.1419228,19.149458,2.274891,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509266992282752",5966509266992282752,253.61591091472087,-41.83192643892497,-0.023114285657889748,-1.1838569857840868,-2.54183262700064,1.0197588,18.217167,3.1289387,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4900.365,3.8053,0.1765,1114.1616,6.0197,4.0341,2.2222
"Gaia DR3 5966509266992305408",5966509266992305408,253.60748354196096,-41.831387419336075,0.5532675039534266,0.4208366953798634,-2.266147136331521,1.7950284,13.586249,0.4010973,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 5966509266992328320",5966509266992328320,253.60498314576705,-41.82671550285607,0.169482931730996,-0.4728095681705818,-1.61554331729652,1.0544229,19.396854,1.8808365,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509266992333568",5966509266992333568,253.60511471459978,-41.824799398465515,,,,,20.481802,2.6188297,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509266992333824",5966509266992333824,253.60511233601372,-41.82528764409671,,,,,19.976795,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509266994679680",5966509266994679680,253.61500359731534,-41.84003647896378,0.043712903094812884,-1.2548701306330659,-0.5658229503651463,1.006139,20.207981,1.1328182,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509266994703104",5966509266994703104,253.604647230258,-41.829266288875814,,,,,19.311308,2.068489,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509266995757696",5966509266995757696,253.6173808695313,-41.83560055469715,0.29094776604301664,0.08667667804172186,-5.405346922687803,1.1032119,18.88369,2.015417,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3696.969,4.3818,-1.9177,553.4179,0.9308,0.6475,0.3504
"Gaia DR3 5966509266997585536",5966509266997585536,253.6139094300846,-41.83050044899718,2.26783372356859,0.662036332247806,-0.8255750075836329,1.015606,19.775452,2.3622303,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509266997585664",5966509266997585664,253.61488089762022,-41.83160087032556,0.6043153988002302,-1.0850334034914264,-2.2640137760819847,1.020847,19.692743,2.7433872,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509266997586944",5966509266997586944,253.61122528464813,-41.83458853596219,,,,,20.289244,1.0501175,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509266997638784",5966509266997638784,253.60522283135572,-41.8327245769736,0.39985684793156423,-8.690120270656731,-3.4256236574408074,1.128514,17.473387,1.1871719,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 5966509266998443904",5966509266998443904,253.60175692048597,-41.83394496891806,0.7201339312685214,-8.532237911033372,-5.25986880174783,1.0105724,20.410795,1.6530762,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509267000865920",5966509267000865920,253.62083152669905,-41.83979381405114,,,,,20.874512,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509267001341824",5966509267001341824,253.6189088152546,-41.83785077048276,,,,,20.736305,1.8570805,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509267001851776",5966509267001851776,253.61949942965995,-41.84118174107531,0.46698083615837255,2.6559028707731125,-1.660726475101361,0.9292245,20.596367,1.7167664,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509267001856384",5966509267001856384,253.61008469516298,-41.83616265102964,,,,,21.116451,2.3722305,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509267005546752",5966509267005546752,253.61717725350343,-41.84506670714001,1.6258165313835822,-1.5378983281470813,-0.7638558909248419,1.1914121,20.10623,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509267005547776",5966509267005547776,253.6186605232987,-41.842834328307006,-0.6673102798047947,-2.8787086003881326,-4.538632327228315,1.1705459,18.026999,5.165764,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,3773.6467,1.0554,0.7992,10015.922,9.9995,5.7037,3.594
"Gaia DR3 5966509267005560960",5966509267005560960,253.6043635403512,-41.837935426248364,0.4157173483070293,-0.417061877098602,-2.4388763217412306,1.4538891,14.701268,2.3890915,-0.094283216,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 5966509267005564288",5966509267005564288,253.6082012539364,-41.83216725303992,0.7084828347495958,-0.5781595913996119,-2.119943188621628,0.73545384,7.447832,0.32621956,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,6973.8174,2.2767,-1.8416,1191.9536,1.0E-4,1.0E-4,1.0E-4
"Gaia DR3 5966509267005572736",5966509267005572736,253.60499114717902,-41.82506333515432,0.9365881416686708,-0.30752108242755155,-3.425819979405084,1.273933,17.96608,2.3222675,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 5966509267006013952",5966509267006013952,253.60302097471782,-41.82753741180255,0.17516656515231174,2.477455652225726,-1.6012650107316264,1.002904,19.376831,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509267006049664",5966509267006049664,253.61089934262398,-41.83014614484732,,,,,17.476164,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509267006200448",5966509267006200448,253.6133587351257,-41.83708269784304,,,,,20.183592,1.9306316,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509267006224128",5966509267006224128,253.6179786795428,-41.84561730150701,,,,,20.92603,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509267006845824",5966509267006845824,253.6110774616396,-41.83369926101563,,,,,20.850967,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509267007136768",5966509267007136768,253.6084083475864,-41.835671888582056,,,,,20.943941,0.98560715,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509267009158016",5966509267009158016,253.61052093105945,-41.84158032247742,-0.013704179682272196,-1.9137300921466345,-2.7231717176037735,1.109466,18.263542,3.6812344,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4666.9644,2.9288,0.7693,1440.9534,9.8525,6.1189,3.4744
"Gaia DR3 5966509267006449536",5966509267006449536,253.61907887092892,-41.83910668195722,,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966509297054963328",5966509297054963328,253.6237732863642,-41.82509766858807,0.7253975738582107,-0.4573208294244298,-1.970293694824658,1.3132102,14.660408,1.3985491,9.113887,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,7079.6973,3.784,0.1415,1929.2721,2.1916,1.8095,0.9835
"Gaia DR3 5966509297062939136",5966509297062939136,253.61084124601228,-41.82539373084483,0.5739313040178666,-0.6378341438931487,-1.9584641413780313,0.9829158,15.787936,1.7834263,,"VARIABLE",0,true,false,false,true,false,true,true,5248.314,3.6543,-0.5492,1482.1161,2.0452,1.5638,0.8544
"Gaia DR3 5966509297062940032",5966509297062940032,253.6129583805682,-41.82870982813035,0.5621023147022424,-0.3420594701762716,-1.8387696375756475,1.2881669,15.715993,1.4938545,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5390.9062,4.2005,-1.2595,1010.7681,1.5557,1.221,0.6722
